user_id,customer_id,transaction_amount,transaction_type,transaction_date
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-04
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-22
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-17
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-22
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-14
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-27
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-29
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,2600,debit,2021-06-16
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,500,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-30
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,17025,debit,2021-06-14
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-11
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-21
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-05
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-23
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-01
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,8344,debit,2021-06-14
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-30
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-28
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-31
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-16
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-28
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-17
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-11
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-05
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-30
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-31
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-05
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-07-29
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-08-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-30
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-28
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-18
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-05-31
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,00e8abd4-9643-4e8d-a9fb-5ade1a387957,1000,debit,2021-06-19
ef15a0c7-b7bd-4475-8bcf-38325fc79578,010d60f7-7d97-4861-8e10-ae072e5ddda3,29000,debit,2021-07-04
5e37421c-b9eb-4364-bf1f-1457eb17f96f,0114dd05-0539-4e1b-aba6-5687a46af178,32000,debit,2020-10-28
a81332fd-3665-4dbc-a91f-6c7180b96869,0119b3ab-44a4-4e08-bdee-b11fe7e13e2c,31000,debit,2021-05-05
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,520,debit,2021-05-22
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,250,debit,2021-06-28
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,340,debit,2021-07-01
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,200,debit,2021-05-25
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,900,debit,2021-08-03
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,80,debit,2021-08-12
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,150,debit,2021-05-25
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,200,debit,2021-07-01
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,6440,debit,2021-08-23
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,160,debit,2021-09-07
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,760,debit,2021-06-03
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,600,debit,2021-08-16
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,120,debit,2021-07-08
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,2200,debit,2021-08-01
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,3120,debit,2021-08-30
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,40,debit,2021-08-10
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,330,debit,2021-08-03
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,160,debit,2021-08-09
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,70,debit,2021-06-21
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,240,debit,2021-05-25
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,1120,debit,2021-05-22
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,3160,debit,2021-06-08
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,360,debit,2021-06-03
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,160,debit,2021-07-19
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,50,debit,2021-06-03
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,650,debit,2021-07-14
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,620,debit,2021-08-03
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,90,debit,2021-08-02
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,400,debit,2021-07-14
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,180,debit,2021-05-27
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,2770,debit,2021-06-17
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,510,debit,2021-08-09
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,120,debit,2021-08-03
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,70,debit,2021-05-27
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,460,debit,2021-06-08
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,100,debit,2021-06-21
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,240,debit,2021-08-23
f1599709-5d8e-4b85-bbcc-5055e0015379,015006cc-9999-4b8b-833b-09ada4835b0c,160,debit,2021-06-07
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,016427ec-e74f-46ee-b6dc-eba13063eb40,10000,debit,2021-09-01
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,016427ec-e74f-46ee-b6dc-eba13063eb40,10000,debit,2021-08-14
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,016427ec-e74f-46ee-b6dc-eba13063eb40,20000,debit,2021-06-22
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,016427ec-e74f-46ee-b6dc-eba13063eb40,20000,debit,2021-05-29
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,016427ec-e74f-46ee-b6dc-eba13063eb40,10000,debit,2021-07-11
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,018cecc0-a62e-4820-8be6-f7868fab8759,2000,debit,2021-05-29
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,018cecc0-a62e-4820-8be6-f7868fab8759,3188,debit,2021-05-29
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,018cecc0-a62e-4820-8be6-f7868fab8759,3061,debit,2021-05-29
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,018cecc0-a62e-4820-8be6-f7868fab8759,6000,debit,2021-05-29
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,018cecc0-a62e-4820-8be6-f7868fab8759,5000,debit,2021-05-29
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,018cecc0-a62e-4820-8be6-f7868fab8759,2234,debit,2021-05-29
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,018cecc0-a62e-4820-8be6-f7868fab8759,1796,debit,2021-05-29
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,018cecc0-a62e-4820-8be6-f7868fab8759,1500,debit,2021-05-29
eedc4b83-8837-457e-bb28-3b26bd633964,01cec92a-be7f-4345-9348-31a17e03e633,134150,debit,2021-08-12
c50be65f-fd00-4223-98e1-e992edd3b165,01fcd3d9-228e-4996-bbd9-4b264a70900b,8500,debit,2021-04-17
c50be65f-fd00-4223-98e1-e992edd3b165,01fcd3d9-228e-4996-bbd9-4b264a70900b,1000,debit,2021-04-19
c50be65f-fd00-4223-98e1-e992edd3b165,01fcd3d9-228e-4996-bbd9-4b264a70900b,2000,debit,2021-04-19
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,26900,debit,2021-06-25
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,1000,debit,2021-07-02
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,14000,debit,2021-05-29
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,34800,debit,2021-06-14
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,47000,debit,2021-07-06
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,5000,debit,2021-06-09
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,4800,debit,2021-06-03
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,4000,debit,2021-06-03
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,2000,debit,2021-06-02
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,700,debit,2021-06-25
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,5800,debit,2021-06-11
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,4000,debit,2021-06-08
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,3000,debit,2021-06-25
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,9000,debit,2021-06-10
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,53000,debit,2021-06-05
f167380c-f271-44de-a6ff-f406e3692c1a,021c7191-84df-4e8a-a447-ab42838e16d2,30000,debit,2021-05-27
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,250,debit,2021-07-07
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,2300,debit,2021-05-24
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,890,debit,2021-08-26
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,260,debit,2021-09-06
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,160,debit,2021-06-02
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,400,debit,2021-08-26
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,900,debit,2021-05-26
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,3400,debit,2021-05-31
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,810,debit,2021-06-19
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,120,debit,2021-07-15
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,100,debit,2021-08-16
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,120,debit,2021-06-05
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,3310,debit,2021-06-03
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,17550,debit,2021-05-25
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,90,debit,2021-05-31
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,280,debit,2021-06-14
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,1150,debit,2021-05-23
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,2400,debit,2021-08-08
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,460,debit,2021-06-13
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,2530,debit,2021-08-30
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,360,debit,2021-06-06
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,80,debit,2021-08-17
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,2360,debit,2021-05-24
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,750,debit,2021-06-19
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,3500,debit,2021-09-08
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,36880,debit,2021-05-13
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,1010,debit,2021-08-17
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,1650,debit,2021-06-01
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,1030,debit,2021-05-22
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,400,debit,2021-05-25
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,450,debit,2021-07-13
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,30,debit,2021-08-23
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,840,debit,2021-05-31
f1599709-5d8e-4b85-bbcc-5055e0015379,023342dc-1660-40ca-a64a-04cdad85bf54,1120,debit,2021-08-18
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,1500,debit,2021-06-02
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,5000,debit,2021-04-28
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,5000,debit,2021-07-09
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,2000,debit,2021-05-03
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,2000,debit,2021-06-02
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,100,debit,2021-06-12
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,1500,debit,2021-06-19
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,350,debit,2021-07-12
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,700,debit,2021-07-14
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,4400,debit,2021-07-19
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,1000,debit,2021-06-13
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,2000,debit,2021-05-01
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,600,debit,2021-06-19
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,500,debit,2021-06-25
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,5000,debit,2021-06-19
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,1000,debit,2021-06-10
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,2500,debit,2021-04-28
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,2000,debit,2021-07-13
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,500,debit,2021-04-29
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,200,debit,2021-06-01
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,600,debit,2021-06-16
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,3000,debit,2021-07-19
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,1500,debit,2021-08-12
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,1000,debit,2021-06-27
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,300,debit,2021-08-10
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,200,debit,2021-06-12
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,2000,debit,2021-06-30
3a522ec5-34ad-4013-8b86-cdedf7b3ae4b,023cda39-df6c-45d0-aad5-fdb5976591c3,300,debit,2021-07-29
